nib,nib0,nib1,nib2,nib3,format,path,type,lowMipC,highMipC,mipCdiff,byteDif,compressed,lowX,lowY,minX,minY
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\043\601\2\textures\ch03_043_6012_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\043\601\3\textures\ch03_043_6013_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\043\601\3\textures\ch03_043_6013_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\043\601\4\textures\ch03_043_6014_ATOS.tex.241106027,ATOS,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\043\601\4\textures\ch03_043_6014_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\043\601\5\textures\ch03_043_6015_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\043\601\5\textures\ch03_043_6015_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\1\textures\ch03_050_0011_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\1\textures\ch03_050_0011_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\2\textures\ch03_050_0012_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\2\textures\ch03_050_0012_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\2\textures\ch03_050_0012_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\3\textures\ch03_050_0013_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\3\textures\ch03_050_0013_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\3\textures\ch03_050_0013_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\4\textures\ch03_050_0014_ATOS.tex.241106027,ATOS,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\4\textures\ch03_050_0014_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\4\textures\ch03_050_0014_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\5\textures\ch03_050_0015_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\5\textures\ch03_050_0015_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\050\001\5\textures\ch03_050_0015_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\1\textures\ch03_051_0011_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\1\textures\ch03_051_0011_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\2\textures\ch03_051_0010_01_ColL_MSK4.tex.241106027,MSK4,2,5,3,3,1,64,16,32,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\2\textures\ch03_051_0010_01_detail_MSK4.tex.241106027,MSK4,2,5,3,3,1,64,16,32,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\2\textures\ch03_051_0012_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\2\textures\ch03_051_0012_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\3\textures\ch03_051_0013_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\3\textures\ch03_051_0013_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\4\textures\ch03_051_0014_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\4\textures\ch03_051_0014_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\5\textures\ch03_051_0015_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\051\001\5\textures\ch03_051_0015_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\052\001\4\textures\ch03_052_0014_ATOS.tex.241106027,ATOS,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\052\001\4\textures\ch03_052_0014_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\1\textures\ch03_053_0011_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\1\textures\ch03_053_0011_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\2\textures\ch03_053_0012_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\2\textures\ch03_053_0012_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\2\textures\ch03_053_0012_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\3\textures\ch03_053_0013_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\3\textures\ch03_053_0013_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\3\textures\ch03_053_0013_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\4\textures\ch03_053_0014_ATOS.tex.241106027,ATOS,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\4\textures\ch03_053_0014_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\4\textures\ch03_053_0014_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\5\textures\ch03_053_0015_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\5\textures\ch03_053_0015_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\053\001\5\textures\ch03_053_0015_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\1\textures\ch03_054_0011_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\2\textures\ch03_054_0012_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\2\textures\ch03_054_0012_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\2\textures\ch03_054_0012_FX_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,16,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\3\textures\ch03_054_0013_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\3\textures\ch03_054_0013_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\4\textures\ch03_054_0014_ATOS.tex.241106027,ATOS,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\4\textures\ch03_054_0014_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\4\textures\ch03_054_0014_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\4\textures\ch03_054_0014_FX_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,16,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\5\textures\ch03_054_0015_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\054\001\5\textures\ch03_054_0015_FX_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,16,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\1\textures\ch03_055_0011_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\1\textures\ch03_055_0011_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\2\textures\ch03_055_0012_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\2\textures\ch03_055_0012_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\2\textures\ch03_055_0012_FX_MSK4.tex.241106027,MSK4,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\3\textures\ch03_055_0013_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\3\textures\ch03_055_0013_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\4\textures\ch03_055_0014_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\4\textures\ch03_055_0014_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\4\textures\ch03_055_0014_FX_MSK4.tex.241106027,MSK4,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\5\textures\ch03_055_0015_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\5\textures\ch03_055_0015_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\055\001\5\textures\ch03_055_0015_FX_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,16,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\056\001\1\textures\ch03_056_0011_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\056\001\1\textures\ch03_056_0011_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\056\001\2\textures\ch03_056_0012_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\056\001\2\textures\ch03_056_0012_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\056\001\3\textures\ch03_056_0013_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\056\001\3\textures\ch03_056_0013_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\056\001\4\textures\ch03_056_0014_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\056\001\4\textures\ch03_056_0014_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\056\001\5\textures\ch03_056_0015_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\056\001\5\textures\ch03_056_0015_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\057\001\1\textures\ch03_057_0011_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\057\001\2\textures\ch03_057_0012_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\057\001\3\textures\ch03_057_0013_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\057\001\4\textures\ch03_057_0014_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\057\001\5\textures\ch03_057_0015_detail_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\058\001\1\textures\ch03_058_0011_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\058\001\2\textures\ch03_058_0012_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\058\001\2\textures\ch03_058_0012_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\058\001\3\textures\ch03_058_0013_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\058\001\3\textures\ch03_058_0013_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\058\001\4\textures\ch03_058_0014_ATOS.tex.241106027,ATOS,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\058\001\4\textures\ch03_058_0014_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\058\001\5\textures\ch03_058_0015_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\058\001\5\textures\ch03_058_0015_ColL_MSK4.tex.241106027,MSK4,4,7,3,3,1,64,64,8,8
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\064\000\3\textures\ch03_064_0003_ColL_MSK4.tex.241106027,MSK4,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\0\00\00\00\textures\ch04_000_0000_1002_XM_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\0\00\00\00\textures\ch04_000_0000_1003_XM_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\0\01\00\00\textures\ch04_001_0000_detail_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\0\02\00\00\textures\ch04_002_0000_detail_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\0\03\00\00\textures\ch04_003_0000_FX_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\0\13\00\00\Textures\ch04_013_0000_detail_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\0\13\00\50\Textures\ch04_013_0050_ATOS.tex.241106027,ATOS,1,3,2,2,1,8,16,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\0\13\00\50\Textures\ch04_013_0050_detail_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\00\00\00\Textures\ch04_200_0000_FX_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\00\00\00\Textures\ch04_200_0000_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\00\00\00\Textures\ch04_200_0000_shoes_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\00\00\01\Textures\ch04_200_0001_02_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\00\00\01\Textures\ch04_200_0001_03_ATOS.tex.241106027,ATOS,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\00\01\00\Textures\ch04_200_0100_Fur_ATOS.tex.241106027,ATOS,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\00\01\00\Textures\ch04_200_0100_FX_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\00\01\00\Textures\ch04_200_0100_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\00\03\00\textures\ch04_200_0300_2_FX_MSK4.tex.241106027,MSK4,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\00\03\00\textures\ch04_200_0300_3_FX_MSK4.tex.241106027,MSK4,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\01\00\00\Textures\ch04_201_0000_FX_MSK4.tex.241106027,MSK4,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\01\00\00\Textures\ch04_201_0000_MSK4.tex.241106027,MSK4,3,6,3,3,1,32,64,8,16
18460000|08400000,1,8,4,6,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch04\2\01\00\02\Textures\ch04_201_0002_MSK4.tex.241106027,MSK4,2,5,3,3,1,16,32,8,16
